time_utc,delivery_month,hourly_forward_TRY_MWh,near_term_anchor_flag,realized_TRY_MWh,error_TRY_MWh,abs_error_TRY_MWh,sMAPE,MAPE_capped,signed_pct_vs_forward,model_residual_sd_TRY_MWh,month
2026-01-01 11:00:00+00:00,2026-01,2917.441946306931,True,2605.0,-312.4419463069312,312.4419463069312,11.315354668992875,11.993932679728646,-10.709448621674838,521.6210332163813,2026-01
2026-01-01 12:00:00+00:00,2026-01,2917.4194093941824,True,2634.01,-283.40940939418215,283.40940939418215,10.21032200876387,10.759617822034924,-9.714386916107946,527.3968465291363,2026-01
2026-01-01 13:00:00+00:00,2026-01,2917.3968724814413,True,3195.0,277.6031275185587,277.6031275185587,9.083282166063297,8.688673787748316,9.515439264951247,532.2902459131863,2026-01
2026-01-01 14:00:00+00:00,2026-01,2917.3743355687066,True,3400.0,482.62566443129344,482.62566443129344,15.279311903806827,14.194872483273336,16.543151783681246,536.4411447505585,2026-01
2026-01-01 15:00:00+00:00,2026-01,2917.351798655975,True,3400.0,482.648201344025,482.648201344025,15.280079904579924,14.195535333647793,16.54405209431311,539.9659269003879,2026-01
2026-01-01 16:00:00+00:00,2026-01,2917.3292617432444,True,3399.99,482.6607382567554,482.6607382567554,15.280555509666192,14.195945819156982,16.544609639583243,542.9617382473161,2026-01
2026-01-01 17:00:00+00:00,2026-01,2917.3067248305133,True,3400.0,482.6932751694867,482.6932751694867,15.281615922565067,14.196861034396669,16.545852757307504,545.5099174467995,2026-01
2026-01-01 18:00:00+00:00,2026-01,2917.2841879177818,True,3400.0,482.71581208221824,482.71581208221824,15.28238393977728,14.197523884771124,16.546753109670735,547.6787551233035,2026-01
2026-01-01 19:00:00+00:00,2026-01,2917.261651005051,True,2957.77,40.50834899494885,40.50834899494885,1.3790001961272504,1.369557098589439,1.3885744181017483,549.5257260557009,2026-01
2026-01-01 20:00:00+00:00,2026-01,2917.239114092322,True,2957.77,40.53088590767811,40.53088590767811,1.3797726989208277,1.3703190548175859,1.3893576879552092,551.0993052205156,2026-01
2026-01-01 21:00:00+00:00,2026-01,2917.216577179595,True,3129.99,212.7734228204049,212.7734228204049,7.037081340113305,6.797894652072527,7.293713620197413,552.4404531698561,2026-01
2026-01-01 22:00:00+00:00,2026-01,2917.194040266869,True,3095.0,177.8059597331312,177.8059597331312,5.914844349409546,5.744942156159328,6.095102255071976,553.583837009683,2026-01
2026-01-01 23:00:00+00:00,2026-01,2917.1715033541445,True,2275.01,-642.1615033541443,642.1615033541443,24.735710912236353,28.226755194664825,-22.013155641202147,554.5588386570537,2026-01
2026-01-02 00:00:00+00:00,2026-01,2917.1489664414216,True,2649.98,-267.1689664414216,267.1689664414216,9.598087921149753,10.081923880233875,-9.15856438991994,555.3903909310226,2026-01
2026-01-02 01:00:00+00:00,2026-01,2917.126429528701,True,2470.0,-447.126429528701,447.126429528701,16.599811991708474,18.102284596303683,-15.327632871947204,556.099673506692,2026-01
2026-01-02 02:00:00+00:00,2026-01,2917.1038926159795,True,2600.0,-317.1038926159795,317.1038926159795,11.49530256410024,12.196303562153057,-10.870503906928366,556.7046941925114,2026-01
2026-01-02 03:00:00+00:00,2026-01,2917.081355703256,True,2996.6,79.51864429674379,79.51864429674379,2.6893110911379976,2.653628922670486,2.725965943365788,557.2207758986295,2026-01
2026-01-02 04:00:00+00:00,2026-01,2917.0588187905287,True,3400.0,482.9411812094713,482.9411812094713,15.290064413297193,14.204152388513862,16.555757398464404,557.6609656921256,2026-01
2026-01-02 05:00:00+00:00,2026-01,2917.0362818777967,True,3400.0,482.9637181222033,482.9637181222033,15.290832490790695,14.204815238888331,16.556657903867514,558.0363792167748,2026-01
2026-01-02 06:00:00+00:00,2026-01,2917.013744965059,True,3400.0,482.9862550349412,482.9862550349412,15.291600573764866,14.205478089262977,16.55755842318551,558.3564912910437,2026-01
