hours,forward_TRY_MWh,residual_mean_TRY_MWh,residual_std_TRY_MWh,p_stress,expected_spot_TRY_MWh
478.0,2907.007355709211,0.0,4366.979281959218,0.5760996896514741,2907.007355709211
479.0,2906.984818796896,0.0,4370.155755727334,0.5891064387871693,2906.984818796896
480.0,2906.9622818845805,0.0,4373.449175671172,0.6050046606395038,2906.9622818845805
481.0,2906.9397449722587,0.0,4376.880835408992,0.6240102820952247,2906.9397449722587
482.0,2906.9172080599233,0.0,4380.493987428103,0.6512106027385615,2906.9172080599233
483.0,2906.894671147566,0.0,4384.360948200936,0.6852958583686255,2906.894671147566
484.0,2906.87213423518,0.0,4388.503369687243,0.7179553008169485,2906.87213423518
485.0,2906.8495973227564,0.0,4392.881653132423,0.7434233811998044,2906.8495973227564
486.0,2906.827060410285,0.0,4397.426039792222,0.7600210800836132,2906.827060410285
487.0,2906.8045234977553,0.0,4402.063717474914,0.768135332868846,2906.8045234977553
488.0,2906.781986585157,0.0,4406.726324518604,0.7681391353676371,2906.781986585157
489.0,2906.759449672478,0.0,4411.3435237073045,0.7587954784312867,2906.759449672478
490.0,2906.736912759704,0.0,4415.825491902387,0.7365077753312352,2906.736912759704
491.0,2906.7143758468233,0.0,4420.063833906458,0.7027098189607565,2906.7143758468233
492.0,2906.6918389338234,0.0,4423.999816305666,0.6666652505260968,2906.6918389338234
493.0,2906.669302020689,0.0,4427.65029939565,0.6351048317835847,2906.669302020689
494.0,2906.6467651074013,0.0,4431.0715125473225,0.6136697278251043,2906.6467651074013
495.0,2906.6242281939417,0.0,4434.357715226312,0.601989704486652,2906.6242281939417
496.0,2906.6016912802916,0.0,4437.55872125255,0.5932830306695259,2906.6016912802916
497.0,2906.5791543664304,0.0,4440.6920298392515,0.5872604854783117,2906.5791543664304
498.0,2906.5566174523356,0.0,4443.783796053435,0.5836158470956617,2906.5566174523356
499.0,2906.5340805379833,0.0,4446.8375909528595,0.578451884635759,2906.5340805379833
500.0,2906.511543623349,0.0,4449.835246105812,0.5714402930440275,2906.511543623349
501.0,2906.4890067084098,0.0,4452.784129219289,0.5692612602518753,2906.4890067084098
502.0,2906.4664697931435,0.0,4455.74851986472,0.5760996896514741,2906.4664697931435
503.0,2906.4439328775275,0.0,4458.792362170187,0.5891064387871693,2906.4439328775275
504.0,2906.421395961538,0.0,4461.9510253166145,0.6050046606395038,2906.421395961538
505.0,2906.398859045152,0.0,4465.245388800215,0.6240102820952247,2906.398859045152
506.0,2906.376322128348,0.0,4468.717853756576,0.6512106027385615,2906.376322128348
507.0,2906.353785211105,0.0,4472.439311154273,0.6852958583686255,2906.353785211105
508.0,2906.3312482934043,0.0,4476.431016308601,0.7179553008169485,2906.3312482934043
509.0,2906.308711375229,0.0,4480.654201884085,0.7434233811998044,2906.308711375229
510.0,2906.2861744565644,0.0,4485.0405336029835,0.7600210800836132,2906.2861744565644
511.0,2906.2636375373995,0.0,4489.518669919318,0.768135332868846,2906.2636375373995
512.0,2906.241100617725,0.0,4494.021616003072,0.7681391353676371,2906.241100617725
513.0,2906.218563697537,0.0,4498.480425441446,0.7587954784312867,2906.218563697537
514.0,2906.196026776838,0.0,4502.807034108071,0.7365077753312352,2906.196026776838
515.0,2906.1734898556347,0.0,4506.895151720625,0.7027098189607565,2906.1734898556347
516.0,2906.150952933939,0.0,4510.687156749419,0.6666652505260968,2906.150952933939
517.0,2906.1284160117725,0.0,4514.199535715611,0.6351048317835847,2906.1284160117725
518.0,2906.1058790891652,0.0,4517.487382354999,0.6136697278251043,2906.1058790891652
519.0,2906.083342166156,0.0,4520.643092406582,0.601989704486652,2906.083342166156
520.0,2906.060805242793,0.0,4523.7154953038025,0.5932830306695259,2906.060805242793
521.0,2906.0382683191337,0.0,4526.721740278861,0.5872604854783117,2906.0382683191337
522.0,2906.0157313952486,0.0,4529.687468166702,0.5836158470956617,2906.0157313952486
523.0,2905.9931944712207,0.0,4532.616175666295,0.578451884635759,2905.9931944712207
524.0,2905.9706575471473,0.0,4535.49003904076,0.5714402930440275,2905.9706575471473
525.0,2905.948120623142,0.0,4538.316277421852,0.5692612602518753,2905.948120623142
526.0,2905.925583699335,0.0,4541.157932053621,0.5760996896514741,2905.925583699335
527.0,2905.903046775876,0.0,4544.0777251592535,0.5891064387871693,2905.903046775876
528.0,2905.8805098529338,0.0,4547.110359650567,0.6050046606395038,2905.8805098529338
529.0,2905.8579729306975,0.0,4550.276330663693,0.6240102820952247,2905.8579729306975
530.0,2905.8354360093776,0.0,4553.617249703274,0.6512106027385615,2905.8354360093776
531.0,2905.812899089205,0.0,4557.2026856727725,0.6852958583686255,2905.812899089205
532.0,2905.7903621704336,0.0,4561.053524405031,0.7179553008169485,2905.7903621704336
533.0,2905.767825253342,0.0,4565.131766951214,0.7434233811998044,2905.767825253342
534.0,2905.7452883382325,0.0,4569.370397551875,0.7600210800836132,2905.7452883382325
535.0,2905.722751425433,0.0,4573.699436790764,0.768135332868846,2905.722751425433
536.0,2905.700214515296,0.0,4578.053156569161,0.7681391353676371,2905.700214515296
537.0,2905.6776776081983,0.0,4582.363900251329,0.7587954784312867,2905.6776776081983
538.0,2905.655140704541,0.0,4586.5452358383245,0.7365077753312352,2905.655140704541
539.0,2905.63260380475,0.0,4590.492827055419,0.7027098189607565,2905.63260380475
540.0,2905.6100669092743,0.0,4594.150086119954,0.6666652505260968,2905.6100669092743
541.0,2905.5875300185844,0.0,4597.53315515622,0.6351048317835847,2905.5875300185844
542.0,2905.56499313317,0.0,4600.696076139029,0.6136697278251043,2905.56499313317
543.0,2905.5424562535427,0.0,4603.729516620763,0.601989704486652,2905.5424562535427
544.0,2905.5199193802296,0.0,4606.681393225847,0.5932830306695259,2905.5199193802296
545.0,2905.4973825137695,0.0,4609.568530896175,0.5872604854783117,2905.4973825137695
546.0,2905.474845654708,0.0,4612.416093503497,0.5836158470956617,2905.474845654708
547.0,2905.452308803595,0.0,4615.227509025872,0.578451884635759,2905.452308803595
548.0,2905.429771960977,0.0,4617.985274154116,0.5714402930440275,2905.429771960977
549.0,2905.407235127393,0.0,4620.69647042771,0.5692612602518753,2905.407235127393
550.0,2905.384698303367,0.0,4623.422989125055,0.5760996896514741,2905.384698303367
551.0,2905.362161489398,0.0,4626.226417235868,0.5891064387871693,2905.362161489398
552.0,2905.3396246859556,0.0,4629.140838179228,0.6050046606395038,2905.3396246859556
553.0,2905.317087893463,0.0,4632.186389262636,0.6240102820952247,2905.317087893463
554.0,2905.294551112293,0.0,4635.403947322052,0.6512106027385615,2905.294551112293
555.0,2905.272014342752,0.0,4638.86185129905,0.6852958583686255,2905.272014342752
556.0,2905.2494775850673,0.0,4642.580641910965,0.7179553008169485,2905.2494775850673
557.0,2905.2269408393745,0.0,4646.523032771067,0.7434233811998044,2905.2269408393745
558.0,2905.2044041056997,0.0,4650.623232584478,0.7600210800836132,2905.2044041056997
559.0,2905.1818673839457,0.0,4654.812527634206,0.768135332868846,2905.1818673839457
560.0,2905.159330673874,0.0,4659.026367515133,0.7681391353676371,2905.159330673874
561.0,2905.136793975084,0.0,4663.198295414725,0.7587954784312867,2905.136793975084
562.0,2905.114257286993,0.0,4667.243398385773,0.7365077753312352,2905.114257286993
563.0,2905.0917206088147,0.0,4671.059159575135,0.7027098189607565,2905.0917206088147
564.0,2905.0691839395367,0.0,4674.589955080647,0.6666652505260968,2905.0691839395367
565.0,2905.046647277898,0.0,4677.8516085325255,0.6351048317835847,2905.046647277898
566.0,2905.0241106223675,0.0,4680.897184662134,0.6136697278251043,2905.0241106223675
567.0,2905.0015739711152,0.0,4683.815743488469,0.601989704486652,2905.0015739711152
568.0,2904.979037321986,0.0,4686.6543525428215,0.5932830306695259,2904.979037321986
569.0,2904.956500672475,0.0,4689.429535317099,0.5872604854783117,2904.956500672475
570.0,2904.9339640197013,0.0,4692.166011907597,0.5836158470956617,2904.9339640197013
571.0,2904.91142736038,0.0,4694.867146561986,0.578451884635759,2904.91142736038
572.0,2904.8888906907982,0.0,4697.515734705495,0.5714402930440275,2904.8888906907982
573.0,2904.86635400679,0.0,4700.118730040263,0.5692612602518753,2904.86635400679
574.0,2904.843817303709,0.0,4702.736952721454,0.5760996896514741,2904.843817303709
575.0,2904.821280576408,0.0,4705.430931896355,0.5891064387871693,2904.821280576408
576.0,2904.798743819217,0.0,4708.2341733105695,0.6050046606395038,2904.798743819217
577.0,2904.776207025927,0.0,4711.16648021122,0.6240102820952247,2904.776207025927
578.0,2904.7536701897716,0.0,4714.268043955366,0.6512106027385615,2904.7536701897716
579.0,2904.7311333034163,0.0,4717.606055945313,0.6852958583686255,2904.7311333034163
580.0,2904.7085963589507,0.0,4721.200733736789,0.7179553008169485,2904.7085963589507
581.0,2904.6860593478846,0.0,4725.0154537934295,0.7434233811998044,2904.6860593478846
582.0,2904.663522261153,0.0,4728.985565349006,0.7600210800836132,2904.663522261153
583.0,2904.6409850891273,0.0,4733.043534249463,0.768135332868846,2904.6409850891273
584.0,2904.618447821631,0.0,4737.125908180886,0.7681391353676371,2904.618447821631
585.0,2904.5959104479616,0.0,4741.167349656618,0.7587954784312867,2904.5959104479616
586.0,2904.5733729569297,0.0,4745.084363513222,0.7365077753312352,2904.5733729569297
587.0,2904.550835336906,0.0,4748.776131703571,0.7027098189607565,2904.550835336906
588.0,2904.5282975758796,0.0,4752.187931444895,0.6666652505260968,2904.5282975758796
589.0,2904.5057596615293,0.0,4755.335290845136,0.6351048317835847,2904.5057596615293
590.0,2904.4832215813035,0.0,4758.270363942484,0.6136697278251043,2904.4832215813035
591.0,2904.4606833225234,0.0,4761.08071116661,0.601989704486652,2904.4606833225234
592.0,2904.4381448725007,0.0,4763.812607959915,0.5932830306695259,2904.4381448725007
593.0,2904.415606218671,0.0,4766.482296775208,0.5872604854783117,2904.415606218671
594.0,2904.3930673487453,0.0,4769.114083635052,0.5836158470956617,2904.3930673487453
595.0,2904.370528250886,0.0,4771.711273498521,0.578451884635759,2904.370528250886
596.0,2904.347988913904,0.0,4774.256941042296,0.5714402930440275,2904.347988913904
597.0,2904.325449327475,0.0,4776.757920840692,0.5692612602518753,2904.325449327475
598.0,2904.302909482385,0.0,4779.2740326145,0.5760996896514741,2904.302909482385
599.0,2904.280369370796,0.0,4781.86481710248,0.5891064387871693,2904.280369370796
600.0,2904.2578289865373,0.0,4784.563239938289,0.6050046606395038,2904.2578289865373
601.0,2904.2352883254293,0.0,4787.388791696542,0.6240102820952247,2904.2352883254293
602.0,2904.2127473856285,0.0,4790.3810224796225,0.6512106027385615,2904.2127473856285
603.0,2904.1902061680007,0.0,4793.6060502469,0.6852958583686255,2904.1902061680007
604.0,2904.167664676527,0.0,4797.083789249726,0.7179553008169485,2904.167664676527
605.0,2904.145122918731,0.0,4800.778234313181,0.7434233811998044,2904.145122918731
606.0,2904.1225809061407,0.0,4804.6257999336985,0.7600210800836132,2904.1225809061407
607.0,2904.10003865477,0.0,4808.560054216422,0.768135332868846,2904.10003865477
608.0,2904.077496185629,0.0,4812.518571442226,0.7681391353676371,2904.077496185629
609.0,2904.0549535252594,0.0,4816.437061088274,0.7587954784312867,2904.0549535252594
610.0,2904.032410706288,0.0,4820.233354676027,0.7365077753312352,2904.032410706288
611.0,2904.009867768003,0.0,4823.808224392095,0.7027098189607565,2904.009867768003
612.0,2903.9873247569444,0.0,4827.107791959283,0.6666652505260968,2903.9873247569444
613.0,2903.964781727506,0.0,4830.147310445364,0.6351048317835847,2903.964781727506
614.0,2903.9422387425448,0.0,4832.9780829137235,0.6136697278251043,2903.9422387425448
615.0,2903.919695873995,0.0,4835.686267223334,0.601989704486652,2903.919695873995
616.0,2903.8971532034734,0.0,4838.317397963736,0.5932830306695259,2903.8971532034734
617.0,2903.874610822875,0.0,4840.887454876891,0.5872604854783117,2903.874610822875
618.0,2903.8520688349504,0.0,4843.420356618033,0.5836158470956617,2903.8520688349504
619.0,2903.8295273538524,0.0,4845.919352834518,0.578451884635759,2903.8295273538524
620.0,2903.8069865056414,0.0,4848.367779886177,0.5714402930440275,2903.8069865056414
621.0,2903.784446428743,0.0,4850.772361036922,0.5692612602518753,2903.784446428743
622.0,2903.7619072743437,0.0,4853.191979236641,0.5760996896514741,2903.7619072743437
623.0,2903.7393692067017,0.0,4855.685249388797,0.5891064387871693,2903.7393692067017
624.0,2903.716832403375,0.0,4858.2846309045535,0.6050046606395038,2903.716832403375
625.0,2903.6942970553387,0.0,4861.009321020624,0.6240102820952247,2903.6942970553387
626.0,2903.6717633669687,0.0,4863.89826852337,0.6512106027385615,2903.6717633669687
627.0,2903.6492315558908,0.0,4867.0165848363085,0.6852958583686255,2903.6492315558908
628.0,2903.6267018526537,0.0,4870.383898950374,0.7179553008169485,2903.6267018526537
629.0,2903.60417450022,0.0,4873.964784071548,0.7434233811998044,2903.60417450022
630.0,2903.5816497532464,0.0,4877.696652183038,0.7600210800836132,2903.5816497532464
631.0,2903.559127877129,0.0,4881.51410398201,0.768135332868846,2903.559127877129
632.0,2903.536609146784,0.0,4885.355675861897,0.7681391353676371,2903.536609146784
633.0,2903.5140938451464,0.0,4889.15805894527,0.7587954784312867,2903.5140938451464
634.0,2903.49158226135,0.0,4892.84032914329,0.7365077753312352,2903.49158226135
635.0,2903.4690746885653,0.0,4896.304750728801,0.7027098189607565,2903.4690746885653
636.0,2903.446571421469,0.0,4899.498238647313,0.6666652505260968,2903.446571421469
637.0,2903.4240727533083,0.0,4902.435789275641,0.6351048317835847,2903.4240727533083
638.0,2903.4015789725363,0.0,4905.167908534102,0.6136697278251043,2903.4015789725363
639.0,2903.3790903589893,0.0,4907.779439306263,0.601989704486652,2903.3790903589893
640.0,2903.356607179572,0.0,4910.315221594827,0.5932830306695259,2903.356607179572
641.0,2903.3341296834287,0.0,4912.790988971206,0.5872604854783117,2903.3341296834287
642.0,2903.311658096569,0.0,4915.230296853815,0.5836158470956617,2903.311658096569
643.0,2903.289192615926,0.0,4917.636343162426,0.578451884635759,2903.289192615926
644.0,2903.2667334028233,0.0,4919.992710030108,0.5714402930440275,2903.2667334028233
645.0,2903.244280575834,0.0,4922.306016463849,0.5692612602518753,2903.244280575834
646.0,2903.2218342030096,0.0,4924.634266255233,0.5760996896514741,2903.2218342030096
647.0,2903.1993942934714,0.0,4927.035205139962,0.5891064387871693,2903.1993942934714
648.0,2903.176960788355,0.0,4929.540817039774,0.6050046606395038,2903.176960788355
649.0,2903.154533551109,0.0,4932.17002342591,0.6240102820952247,2903.154533551109
650.0,2903.1321123571597,0.0,4934.961208022893,0.6512106027385615,2903.1321123571597
651.0,2903.1096968829384,0.0,4937.978536442066,0.6852958583686255,2903.1096968829384
652.0,2903.087286694311,0.0,4941.2413688972265,0.7179553008169485,2903.087286694311
653.0,2903.0648812344343,0.0,4944.71482086363,0.7434233811998044,2903.0648812344343
654.0,2903.042479811086,0.0,4948.3372404573975,0.7600210800836132,2903.042479811086
655.0,2903.0200815835174,0.0,4952.044197837243,0.768135332868846,2903.0200815835174
656.0,2902.9976855489044,0.0,4955.775133018584,0.7681391353676371,2902.9976855489044
657.0,2902.9752905284804,0.0,4959.467659459238,0.7587954784312867,2902.9752905284804
658.0,2902.9528951534467,0.0,4963.042022679356,0.7365077753312352,2902.9528951534467
659.0,2902.930497850782,0.0,4966.401889796347,0.7027098189607565,2902.930497850782
660.0,2902.9080968290937,0.0,4969.49492222635,0.6666652505260968,2902.9080968290937
661.0,2902.885690064652,0.0,4972.335876120731,0.6351048317835847,2902.885690064652
662.0,2902.8632752878034,0.0,4974.974508972662,0.6136697278251043,2902.8632752878034
663.0,2902.8408499699544,0.0,4977.494428113467,0.601989704486652,2902.8408499699544
664.0,2902.8184113113584,0.0,4979.939820869284,0.5932830306695259,2902.8184113113584
665.0,2902.7959562299557,0.0,4982.326189553602,0.5872604854783117,2902.7959562299557
666.0,2902.7734813515503,0.0,4984.676748157092,0.5836158470956617,2902.7734813515503
667.0,2902.750983001622,0.0,4986.994646008107,0.578451884635759,2902.750983001622
668.0,2902.7284571991254,0.0,4989.263696426513,0.5714402930440275,2902.7284571991254
669.0,2902.7058996526353,0.0,4991.49042043287,0.5692612602518753,2902.7058996526353
670.0,2902.6833057592344,0.0,4993.731994859922,0.5760996896514741,2902.6833057592344
671.0,2902.660670606577,0.0,4996.045347595502,0.5891064387871693,2902.660670606577
672.0,2902.6379889785862,0.0,4998.462014800775,0.6050046606395038,2902.6379889785862
673.0,2902.6152553652805,0.0,5001.000657921519,0.6240102820952247,2902.6152553652805
674.0,2902.5924639772406,0.0,5003.699128280851,0.6512106027385615,2902.5924639772406
675.0,2902.5696087652827,0.0,5006.620700487902,0.6852958583686255,2902.5696087652827
676.0,2902.5466834459066,0.0,5009.784480563131,0.7179553008169485,2902.5466834459066
677.0,2902.5236815331227,0.0,5013.156093074063,0.7434233811998044,2902.5236815331227
678.0,2902.500596377295,0.0,5016.674766202399,0.7600210800836132,2902.500596377295
679.0,2902.4774212116413,0.0,5020.276981926473,0.768135332868846,2902.4774212116413
680.0,2902.454149207056,0.0,5023.903030503416,0.7681391353676371,2902.454149207056
681.0,2902.430773535937,0.0,5027.491393685887,0.7587954784312867,2902.430773535937
682.0,2902.4072874456974,0.0,5030.963418692322,0.7365077753312352,2902.4072874456974
683.0,2902.3836843426366,0.0,5034.224094692696,0.7027098189607565,2902.3836843426366
684.0,2902.359957886862,0.0,5037.221787365311,0.6666652505260968,2902.359957886862
685.0,2902.3361020989023,0.0,5039.971027581357,0.6351048317835847,2902.3361020989023
686.0,2902.312111478667,0.0,5042.52086839684,0.6136697278251043,2902.312111478667
687.0,2902.2879811373314,0.0,5044.953753090229,0.601989704486652,2902.2879811373314
688.0,2902.263706942709,0.0,5047.31325391553,0.5932830306695259,2902.263706942709
689.0,2902.239285678595,0.0,5049.6146552121745,0.5872604854783117,2902.239285678595
690.0,2902.214715218491,0.0,5051.8808489756175,0.5836158470956617,2902.214715218491
691.0,2902.1899947140446,0.0,5054.114938639983,0.578451884635759,2902.1899947140446
692.0,2902.165124798399,0.0,5056.3009556222805,0.5714402930440275,2902.165124798399
693.0,2902.1401078045556,0.0,5058.445328543469,0.5692612602518753,2902.1401078045556
694.0,2902.1149479986725,0.0,5060.604453717354,0.5760996896514741,2902.1149479986725
695.0,2902.0896518280747,0.0,5062.834486663374,0.5891064387871693,2902.0896518280747
696.0,2902.0642281835417,0.0,5065.166540188066,0.6050046606395038,2902.0642281835417
697.0,2902.038688675235,0.0,5067.619029460204,0.6240102820952247,2902.038688675235
698.0,2902.0130479213685,0.0,5070.229302105247,0.6512106027385615,2902.0130479213685
699.0,2901.987323848471,0.0,5073.059789937288,0.6852958583686255,2901.987323848471
700.0,2901.9615380017694,0.0,5076.129357526807,0.7179553008169485,2901.9615380017694
701.0,2901.9357158639036,0.0,5079.404109448095,0.7434233811998044,2901.9357158639036
702.0,2901.90988717982,0.0,5082.824105117639,0.7600210800836132,2901.90988717982
703.0,2901.8840862852935,0.0,5086.326688537449,0.768135332868846,2901.8840862852935
704.0,2901.8583524361056,0.0,5089.852954532131,0.7681391353676371,2901.8583524361056
705.0,2901.832730134442,0.0,5093.342207222889,0.7587954784312867,2901.832730134442
706.0,2901.807269448588,0.0,5096.716837699205,0.7365077753312352,2901.807269448588
707.0,2901.782026321467,0.0,5099.883088191872,0.7027098189607565,2901.782026321467
708.0,2901.757062863019,0.0,5102.789993415347,0.6666652505260968,2901.757062863019
709.0,2901.7324476208205,0.0,5105.451873770627,0.6351048317835847,2901.7324476208205
710.0,2901.7082558227366,0.0,5107.9171182403725,0.6136697278251043,2901.7082558227366
711.0,2901.6845695847546,0.0,5110.267070923734,0.601989704486652,2901.6845695847546
712.0,2901.6614780764735,0.0,5112.544724447629,0.5932830306695259,2901.6614780764735
713.0,2901.6390776360367,0.0,5114.76515947917,0.5872604854783117,2901.6390776360367
714.0,2901.617471825591,0.0,5116.950966157523,0.5836158470956617,2901.617471825591
715.0,2901.59677141764,0.0,5119.105207554032,0.578451884635759,2901.59677141764
716.0,2901.5770943019347,0.0,5121.2121246135775,0.5714402930440275,2901.5770943019347
717.0,2901.55856530182,0.0,5123.278062036932,0.5692612602518753,2901.55856530182
718.0,2901.5413158882584,0.0,5125.358682342369,0.5760996896514741,2901.5413158882584
719.0,2901.525483779037,0.0,5127.509416212424,0.5891064387871693,2901.525483779037
720.0,2901.5112124100174,0.0,5129.760982661759,0.6050046606395038,2901.5112124100174
